"","LL07","LL09","LL11","LL08","LL10","LL12","LL13","LL15","LL17","LL14","LL16","LL18"
"ENSLAIG00005009612",147.157954246798,96.7306925106509,155.598593979345,129.234687277345,152.28757502627,180.603145599554,61.0345237096095,53.2478758556294,33.5318892850221,72.8241012665384,61.9227754992047,25.5315989993739
"ENSLAIG00005009614",4.16878057356369,7.51306349597288,686.423885829233,0.673097329569505,1.40141940208224,574.318003006583,886.79572683962,475.902890459688,899.264303552865,905.278914020245,406.682012062345,697.863705982887
"ENSLAIG00005009615",0,0,0,0,0,0,1.79513305028263,0,0,2.5111759057427,0,0
"ENSLAIG00005009617",97.5494654213904,107.061154817614,152.15614720989,106.012829407197,101.83647655131,147.372166809236,134.634978771197,96.5117749883282,103.644021426432,97.9358603239655,137.234259214454,110.636928997287
"ENSLAIG00005009618",52.5266352269025,61.513207373278,105.338871145309,62.9346003147487,62.5967332930068,106.194649612538,70.0101889610227,106.495751711259,79.2571928555068,65.2905735493103,128.866316579426,115.743248797162
"ENSLAIG00005009619",273.888883683135,210.365777887241,269.887826725235,223.80486208186,194.330157088737,307.747760101641,152.586309274024,133.119689639073,106.692374997798,188.338192930703,207.524977348686,100.424289397537
"ENSLAIG00005009620",0.416878057356369,0.469566468498305,0,1.34619465913901,2.3356990034704,0,19.746463553109,0,0,11.3002915758422,0,0
"ENSLAIG00005009621",93.7975629051831,82.1741319872034,61.9640418501815,100.964599435426,105.106455156168,71.5188456574235,93.3469186146969,133.119689639073,94.498960712335,95.4246844182228,222.587274091736,69.7863705982887
"ENSLAIG00005009622",0,0.939132936996611,2.06546806167272,0.336548664784753,0.934279601388161,0,1.79513305028263,0,0,1.25558795287135,0,0
"ENSLAIG00005009623",7.92068308977102,2.34783234249153,1.37697870778181,14.1350439209596,10.2770756152698,3.61206291199109,1.79513305028263,0,0,12.5558795287135,8.36794263502767,0
"ENSLAIG00005009624",0,2.81739881098983,4.81942547723634,0,1.40141940208224,1.44482516479643,12.5659313519784,0,0,8.78911567009947,0,1.70210659995826
"ENSLAIG00005009625",0,0,0,0.336548664784753,0,0,274.655356693243,26.6239379278147,27.4351821422908,313.896988217838,68.6171296072269,32.340025399207
"ENSLAIG00005009626",1.25063417206911,20.1913581454271,362.145400146617,2.01929198870852,88.7565621318753,297.633983948066,439.807597319245,26.6239379278147,21.3384749995595,568.781342650723,30.1245934860996,78.29690359808
"ENSLAIG00005009627",431.051911306486,318.366065641851,127.370530469818,351.693354700066,277.01390181159,106.917062194936,132.839845720915,146.431658602981,100.595667855066,80.3576289837666,145.602201849481,69.7863705982887
"ENSLAIG00005009628",7.50380503241465,6.57393055897627,9.63885095447268,10.7695572731121,3.73711840555264,10.8361887359733,16.1561974525437,0,3.04835357136564,21.344995198813,8.36794263502767,18.7231725995409
"ENSLAIG00005009629",0,0,0,0,0,0,1.79513305028263,0,0,0,0,3.40421319991652
"ENSLAIG00005009630",0.416878057356369,0,0,1.00964599435426,0,0,0,0,0,6.27793976435676,0,0
"ENSLAIG00005009631",363.100787957398,354.053117247722,365.587846916071,379.626893877201,382.120356967758,354.704577957525,337.485013453135,652.28647923146,417.624439277093,327.708455699423,681.150530491252,435.739289589315
"ENSLAIG00005009632",2.08439028678185,1.87826587399322,0,1.00964599435426,0,0,3.59026610056527,0,0,0,0,0
"ENSLAIG00005009633",15.841366179542,10.800028775461,128.059019823709,12.4523005970358,9.34279601388161,156.763530380413,14.3610644022611,86.5277982653977,103.644021426432,12.5558795287135,92.0473689853043,35.7442385991235
"ENSLAIG00005009634",0.833756114712738,2.34783234249153,0,0,1.40141940208224,5.05688807678752,5.3853991508479,0,0,1.25558795287135,0,0
"ENSLAIG00005009635",382.277178595791,280.800748161987,329.786400513744,339.241054103031,294.765214237965,339.533913727162,183.103571128829,153.087643084934,198.142982138767,195.871720647931,107.109665728354,185.52961939545
"ENSLAIG00005009636",0,0,0,0,0,0,0,0,0,0,0,0
"ENSLAIG00005009637",0,0,0,0,0,0,10.7707983016958,0,0,2.5111759057427,0,0
"ENSLAIG00005009639",0.833756114712738,3.75653174798644,0.688489353890906,1.34619465913901,4.6713980069408,0,26.9269957542395,0,0,5.02235181148541,0,5.10631979987478
"ENSLAIG00005009640",0,0,0.688489353890906,0,0,1.44482516479643,0,0,0,0,3.34717705401107,1.70210659995826
"ENSLAIG00005009642",2632.16805414812,1243.88157505201,1100.20598751767,3006.38922252219,1114.12842465538,923.96569288732,384.158472760483,665.598448195367,576.138824988107,326.452867746552,667.761822275208,468.079314988522
"ENSLAIG00005009643",0,0,0,0,0,0,23.3367296536742,0,0,66.5461615021817,0,3.40421319991652
"ENSLAIG00005009644",602.388792879954,564.418895134963,515.678526064289,581.219544083268,653.061441370324,539.642199051468,497.251854928289,712.190339569043,475.543157133041,445.73372326933,821.731966759717,525.950939387103
"ENSLAIG00005009645",10.0050733765529,4.69566468498305,4.81942547723634,5.38477863655604,2.3356990034704,5.05688807678752,14.3610644022611,6.65598448195367,9.14506071409693,13.8114674815849,0,35.7442385991235
"ENSLAIG00005009647",0.416878057356369,0.469566468498305,2.06546806167272,0.336548664784753,0,0.722412582398217,14.3610644022611,3.32799224097684,6.09670714273129,15.0670554344562,0,0
"ENSLAIG00005009648",178.423808548526,96.2611260421526,190.711551027781,159.524067107973,83.6180243242404,194.32898466512,193.874369430524,86.5277982653977,106.692374997798,135.603498910106,128.866316579426,90.2116497977878
"ENSLAIG00005009650",3.75190251620732,3.28696527948814,3.44244676945453,1.68274332392376,3.26997860485856,0,1.79513305028263,13.3119689639073,0,0,0,0
"ENSLAIG00005009652",227.615419316578,244.644130087617,302.246826358108,247.026719952008,211.614329714418,341.701151474357,403.904936313592,485.886867182618,387.140903563437,350.309038851107,481.993495777594,330.208680391903
"ENSLAIG00005009653",1.25063417206911,3.28696527948814,438.567718428507,2.35584065349327,25.6926890381744,434.892374603727,8.97566525141316,6.65598448195367,3.04835357136564,0,1.67358852700553,0
"ENSLAIG00005009654",779.56196725641,904.854584796234,989.359201541232,970.269800574442,942.22097799996,869.784749207454,911.927589543577,668.926440436344,1015.10173926476,1017.0262418258,592.450338559959,985.519721375833
"ENSLAIG00005009655",0,0,0,0.673097329569505,0,0,0,6.65598448195367,6.09670714273129,0,3.34717705401107,0
"ENSLAIG00005009656",0,0,0,0,0,0,0,0,0,0,0,0
"ENSLAIG00005009657",1208.52948827611,1163.1161424703,473.680675476943,1453.21713454056,1099.64709083387,438.504437515718,962.191314951491,259.583394796193,435.914560705287,1082.31681537511,229.281628199758,440.84560938919
"ENSLAIG00005009658",2.91814640149458,3.28696527948814,2.75395741556362,4.03858397741703,4.20425820624672,5.05688807678752,3.59026610056527,6.65598448195367,0,1.25558795287135,1.67358852700553,0
"ENSLAIG00005009659",22.5114150972439,19.7217916769288,12.3928083700363,17.5005305688071,14.4813338215165,10.8361887359733,19.746463553109,0,3.04835357136564,6.27793976435676,5.0207655810166,5.10631979987478
"ENSLAIG00005009660",480.243522074537,438.575081577417,181.072700073308,388.713707826389,354.091968926113,192.884159500324,536.744782034507,362.751154266475,301.787003565199,480.890185949728,234.302393780775,292.762335192821
"ENSLAIG00005009661",1787.15623188675,1521.39535793451,798.647650513451,1918.32738927309,1647.60207704802,780.205588990075,678.560293006835,845.310029208116,737.701564270486,807.34305369628,1114.60995898569,891.903858378129
"ENSLAIG00005009663",11.255707548622,4.69566468498305,4.81942547723634,9.42336261397307,5.60567760832897,5.05688807678752,163.35710757572,9.98397672293051,9.14506071409693,139.37026276872,0,6.80842639983304
"ENSLAIG00005009664",5648.6976771788,4983.03936370402,587.969908222834,6446.58967395193,4653.64669451443,1059.05684579579,511.61291933055,765.438215424672,728.556503556389,572.548106509337,580.73521887092,522.546726187186
"ENSLAIG00005009665",864.60509095711,1078.59417814061,572.823142437234,905.652456935769,1203.35212658795,627.776534104051,766.521812470684,878.589951617885,804.76534284053,780.975706685981,1037.62488674343,650.204721184056
"ENSLAIG00005009666",0,0,0,0,0,0,0,0,0,0,0,0
"ENSLAIG00005009667",313.075421074633,268.122453512532,154.910104625454,298.518665664076,237.307018752593,168.322131698785,134.634978771197,113.151736193212,121.934142854626,109.236151899808,105.436077201349,100.424289397537
"ENSLAIG00005009669",1203.11007353048,1281.91645900037,1249.60817731199,1182.63200805362,1286.97015091219,1296.7305854048,6227.31655143045,2988.5370323972,2981.2897927956,5997.94365086645,3300.31657525491,2502.09670193864
"ENSLAIG00005009670",13.7569758927602,3.75653174798644,0,11.7792032674663,3.73711840555264,1.44482516479643,12.5659313519784,0,0,10.0447036229708,0,10.2126395997496
"ENSLAIG00005009671",0.416878057356369,0,0,0.673097329569505,0,0.722412582398217,8.97566525141316,0,12.1934142854626,0,0,1.70210659995826
"ENSLAIG00005009672",96.2988312493213,51.1827450663153,41.3093612334544,64.6173436386725,36.4369044541383,36.1206291199109,55.6491245587616,103.167759470282,45.7253035704847,38.9232265390119,117.151196890387,34.0421319991652
"ENSLAIG00005009674",176.339418261744,187.357020930824,149.402189794327,156.158580460125,163.966070043622,174.10143235797,213.620832983633,173.055596530795,121.934142854626,208.427600176645,137.234259214454,141.274847796536
"ENSLAIG00005009675",306.405372156931,355.931383121715,2558.42643905861,464.437157402959,798.341919386183,1834.92795929147,123.864180469502,3321.33625649488,2176.52444995507,140.625850721591,2458.50154617113,1868.91304675417
"ENSLAIG00005009676",2.08439028678185,19.2522252084305,6.19640418501815,5.38477863655604,14.4813338215165,0.722412582398217,50.2637254079137,0,15.2417678568282,51.4791060677255,0,20.4252791994991
"ENSLAIG00005009677",1231.45778143071,1601.69122404772,1880.26442547606,1568.65332656173,2349.71319749122,1688.27820506463,1482.77989953345,1188.09323002873,2078.97713567137,1676.20991708326,863.571679934855,2381.24713334161
"ENSLAIG00005009678",854.600017580557,678.99311344855,1468.5477918493,646.846533716294,646.054344359913,1800.25215533636,9810.40211979459,2868.72931172203,3249.54490707578,9850.08749027576,3583.15303631885,3535.27540811331
"ENSLAIG00005009679",295.149664608309,372.835775987654,1678.53704478603,254.767339242058,449.388488267705,1642.04379979115,1319.42279195773,2689.01773070928,3142.85253207798,1292.00000350462,2391.55800509091,3470.59535731489
"ENSLAIG00005009680",3.33502445885095,4.22609821648475,6.88489353890906,4.03858397741703,3.26997860485856,7.22412582398217,17.9513305028263,16.6399612048842,12.1934142854626,27.6229349631698,6.69435410802213,20.4252791994991
"ENSLAIG00005009681",417.294935413726,462.992537939329,1288.85207048378,440.205653538456,539.546469801663,1614.59212166002,493.661588827724,442.622968049919,512.123399989428,516.046648630126,430.112251440422,420.42033018969
"ENSLAIG00005009682",581.961768069491,421.670688711478,460.599377753016,603.768304623846,531.137953389169,411.052759384586,251.318627039569,609.022580098761,454.204682133481,223.494655611101,540.569094222787,275.741269193238
"ENSLAIG00005009683",392.6991300297,230.08756956417,289.854017988071,390.396451150313,273.276783406037,295.466746200871,197.46463553109,146.431658602981,155.466032139648,217.216715846744,210.872154402697,194.040152395242
"ENSLAIG00005009684",0,0,0,0,0,0,1.79513305028263,0,0,3.76676385861406,0,0
"ENSLAIG00005009685",0.416878057356369,0,4.81942547723634,0.673097329569505,0,0.722412582398217,7.18053220113053,0,0,0,5.0207655810166,0
"ENSLAIG00005009686",235.536102406349,666.314818799095,190.02306167389,254.094241912488,725.000970677213,172.656607193174,1536.63389104193,415.999030122104,557.848703559913,1397.46939154582,547.263448330809,723.395304982261
"ENSLAIG00005009688",218.860980112094,237.600633060142,249.921635462399,215.391145462242,232.635620745652,272.349543564128,499.046987978572,309.503278410846,274.351821422908,473.3566582325,323.002585712068,120.849568597037
"ENSLAIG00005009689",4.58565863092006,6.10436409047797,0.688489353890906,5.38477863655604,0.46713980069408,5.05688807678752,41.2880601565005,0,12.1934142854626,17.5782313401989,1.67358852700553,13.6168527996661
"ENSLAIG00005009690",475.657863443617,3474.32230041896,980.40883994065,726.608567270281,2740.24207087148,933.357056458497,502.637254079137,482.558874941641,740.749917841852,582.592810132308,558.978568019848,755.735330381468
"ENSLAIG00005009691",0,0,0,0,0,0,5.3853991508479,0,0,6.27793976435676,0,8.5105329997913
"ENSLAIG00005009692",130.482831952544,106.591588349115,139.074849485963,104.330086083273,109.777853163109,152.429054886024,141.815510972328,103.167759470282,100.595667855066,75.3352771722812,117.151196890387,117.44535539712
"ENSLAIG00005009693",185.510735523584,123.965547683553,157.664062041017,144.042828527874,128.930584991566,149.539404556431,152.586309274024,139.775674121027,106.692374997798,125.558795287135,202.50421176767,146.38116759641
"ENSLAIG00005009694",692.434453268929,319.774765047346,231.332422907344,541.506801638667,272.809643605343,223.947900543447,698.306756559944,575.742657688993,518.22010713216,556.225463122009,563.999333600865,485.100380988104
"ENSLAIG00005009695",1.66751222942548,2.81739881098983,0,2.69238931827802,0.934279601388161,0,14.3610644022611,0,0,10.0447036229708,0,3.40421319991652
"ENSLAIG00005009697",27.5139517855204,14.5565605234475,11.7043190161454,19.5198225575156,20.0870114298455,28.1740907135305,48.4685923576311,23.2959456868379,54.8703642845816,27.6229349631698,80.3322492962656,15.3189593996243
"ENSLAIG00005009698",2871.45605907067,2771.381297077,2691.99337371344,2765.42037853631,2440.80545862657,2727.10749855327,3168.40983374885,7328.23891463099,3822.63537849252,3565.86978615464,11378.7283951106,3981.22733730237
"ENSLAIG00005009699",161.748686254271,185.478755056831,112.912254038109,158.850969778403,143.411918813083,104.749824447742,132.839845720915,66.5598448195367,106.692374997798,145.648202533077,35.1453590671162,88.5095431978296
"ENSLAIG00005009700",740.375429864912,752.245482534285,864.742628486978,705.742550053626,788.064843770914,905.182965744966,2622.68938646293,2129.91503422517,1164.47106426168,2093.06511743654,2070.22900790584,771.054289781092
"ENSLAIG00005009701",29.5983420723022,6.57393055897627,53.0136802495998,33.3183178136905,10.7442154159639,23.117202636743,5.3853991508479,3.32799224097684,6.09670714273129,8.78911567009947,8.36794263502767,30.6379187992487
"ENSLAIG00005009702",10.0050733765529,7.51306349597288,6.19640418501815,11.7792032674663,4.6713980069408,5.05688807678752,25.1318627039569,3.32799224097684,6.09670714273129,17.5782313401989,5.0207655810166,3.40421319991652
"ENSLAIG00005009703",532.77015730144,422.140255179976,265.068401247999,447.273175498936,374.178980355958,268.737480652137,172.332772827133,209.663511181541,259.11005356608,185.82701702496,195.809857659647,296.166548392737
"ENSLAIG00005009704",289.31337180532,182.661356245841,198.973423274472,278.99884310656,158.360392435293,184.215208511545,217.211099084199,206.335518940564,158.514385711014,158.20408206179,222.587274091736,105.530609197412
"ENSLAIG00005009705",132.150344181969,100.956790727136,145.271253670981,112.407254038107,123.324907383237,171.211782028378,78.9858542124358,96.5117749883282,140.22426428282,118.025267569907,145.602201849481,185.52961939545
"ENSLAIG00005009706",10600.7921205151,22949.1220149177,18477.6772797241,15642.4453905305,22965.5268817224,17825.530470676,7559.30527474017,10749.4149383552,20841.5933674269,8846.87271593155,6016.55075458489,22122.2794796575
"ENSLAIG00005009708",341.840007032223,246.991962430109,403.454761380071,291.451143703596,213.015749116501,349.647689880737,874.229795487642,745.470261978811,676.734492843173,700.618077702215,789.933784746612,638.289974984348
"ENSLAIG00005009710",0,0,0,0,0,0,3.59026610056527,0,0,7.53352771722811,0,1.70210659995826
"ENSLAIG00005009711",44.1890740797751,1243.41200858351,212.054720998399,39.0396451150313,2969.60771301227,217.446187301863,199.259768581372,49.9198836146525,18.2901214281939,169.504373637633,16.7358852700553,47.6589847988313
